symbole,ticker_name,date,cloture,volume,daily_return,volume_zscore,return_zscore,volume_anomaly,price_anomaly,combined_anomaly,status,matched_headline,matched_news_date,gap_days,category
MAG,MAGASIN GENERAL,2022-05-27,14.23,9,0.0904214559386973,-1.0221560412592734,4.132004967134566,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2023-06-02,10.99,4,0.0989999999999999,-1.2294536964976688,4.022202609891405,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2023-06-16,10.0,310,-0.1150442477876106,1.0292052094788695,-3.872189968617399,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2023-10-26,9.15,283,-0.1277407054337463,1.3059142108828354,-3.852703863986603,False,True,False,EXPLAINED,Magasin Général désigne 2 administrateurs indépendants et un représentant des petits porteurs,2023-10-30,4.0,other_news
MAG,MAGASIN GENERAL,2024-07-01,5.99,42,0.0890909090909091,-0.3703108562147671,3.739363313521568,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2024-08-16,6.99,48,0.0921874999999998,-0.5018254669384525,3.66414264479231,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2024-12-25,7.32,405131,0.0,5.167178638837306,-0.129031332467717,True,False,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2025-01-16,7.55,995000,0.0,4.595645306386362,-0.1419081606518988,True,False,False,EXPLAINED,Magasin Général dévoile un teaser au style d'un film d'action hollywoodien,2025-01-16,0.0,other_news
MAG,MAGASIN GENERAL,2025-01-22,7.0,9,-0.0728476821192052,-1.1090647603544723,-3.123807653440737,False,True,False,EXPLAINED,Magasin Général dévoile un teaser au style d'un film d'action hollywoodien,2025-01-16,-6.0,other_news
MAG,MAGASIN GENERAL,2025-01-29,7.0,1260000,0.0,4.028409068148429,-0.0449826956830302,True,False,False,EXPLAINED,Les revenus de Magasin Général dépassent le milliard de dinars en 2024,2025-01-29,0.0,earnings_results
MAG,MAGASIN GENERAL,2025-04-24,6.79,360,-0.0673076923076922,0.3991205777710602,-3.1094206415531125,False,True,False,EXPLAINED,Magasin Général enregistre une croissance soutenue au premier trimestre 2025,2025-04-24,0.0,other_news
MAG,MAGASIN GENERAL,2025-06-11,6.8,1040,-0.0810810810810811,0.8019748519285756,-3.566709783395608,False,True,False,EXPLAINED,Magasin Général : Une année 2024 sous le signe du renouveau et de la performance,2025-06-13,2.0,other_news
MAG,MAGASIN GENERAL,2025-09-26,9.1,1253,0.0820451843043994,1.3619646518961963,3.51887249808824,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2025-10-23,9.48,607,-0.0919540229885056,0.876263855337569,-3.9094863451958672,False,True,False,EXPLAINED,Magasin Général renforce sa dynamique de croissance au troisième trimestre 2025,2025-10-23,0.0,other_news
MAG,MAGASIN GENERAL,2025-11-06,9.16,90,0.0904761904761903,-0.1226018736472057,3.021187950894709,False,True,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2025-12-10,9.15,401544,0.0,4.353090065638908,-0.1536819060109502,True,False,False,EXPLAINED,"Magasin Général : Réalisation d'une transaction de bloc de 3,6 millions de dinars",2025-12-11,1.0,other_news
MAG,MAGASIN GENERAL,2025-12-24,10.43,603775,0.0,3.844686031399112,-0.1621131989187489,True,False,False,UNEXPLAINED,,,,
MAG,MAGASIN GENERAL,2026-04-15,10.55,300,-0.0826086956521738,0.4053495260205218,-3.38826201489248,False,True,False,EXPLAINED,"""MG J’aime"" élue Marque de Distributeur de l’Année 2026 en Tunisie pour la 3ème année consécutive",2026-04-08,-7.0,other_news
MAG,MAGASIN GENERAL,2026-04-22,11.3,350,0.0970873786407766,0.4667304634894061,3.314641052967024,False,True,False,EXPLAINED,Un premier trimestre 2026 dynamique pour Magasin Général,2026-04-23,1.0,other_news
MGR,SOTUMAG,2021-08-12,3.52,4164,-0.0276243093922652,0.1719694321458009,-3.2045768250034787,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2021-08-31,3.76,2764,0.0386740331491712,-0.0185302397118471,3.5396468915197743,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2021-09-23,3.82,25488,-0.0329113924050633,1.3101853553588574,-3.514348035285018,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2022-03-30,4.75,11631,-0.0556660039761431,0.4468155225529999,-4.447252502927502,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2022-10-26,5.03,12623,0.0328542094455852,0.9019363008836953,3.260072992888898,False,True,False,EXPLAINED,SOTUMAG : Le Conseil d'administration délègue la gestion de la société à Yasser BEN KHLIFA,2022-10-28,2.0,governance
MGR,SOTUMAG,2023-03-16,4.95,14495,0.0377358490566039,0.7990938327300419,3.169326795807632,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2023-07-06,4.86,1868,-0.0617760617760616,-0.50874422156406,-5.348629491639865,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2024-05-10,6.3,1711,0.05,0.3732346422623869,4.948675229272926,False,True,False,EXPLAINED,La SOTUMAG améliore de 23 % son bénéfice net en 2023,2024-05-10,0.0,earnings_results
MGR,SOTUMAG,2024-05-16,6.39,4964,0.0323101777059773,0.928554658402766,3.124181050329001,False,True,False,EXPLAINED,La SOTUMAG améliore de 23 % son bénéfice net en 2023,2024-05-10,-6.0,earnings_results
MGR,SOTUMAG,2024-07-02,6.04,1,-0.0635658914728682,-3.5129424830206366,-5.887534637097614,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2024-11-11,6.34,4000,-0.03206106870229,1.6546142216155053,-3.262465784820713,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2024-11-22,6.53,6,0.03486529318542,-1.672862842281378,3.488265776037467,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2024-12-04,6.3,2173,-0.0440060698027313,1.1143588344467497,-4.480322262423207,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2024-12-05,6.59,6645,0.046031746031746,1.6183892005904184,4.06289497404884,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-04-22,6.7,8882,0.0567823343848581,1.17648560187021,5.411989573140413,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-07-21,7.1,280,-0.0405405405405406,-0.1734516225904198,-3.38414016596434,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-08-08,7.6,3393,0.0599721059972104,1.3162686627918982,4.5007238404493055,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-08-11,8.029,2992,0.0564473684210526,1.2019257663581795,3.5898812944600658,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-08-20,8.36,10873,0.0595690747782002,1.7818606846216811,3.100108442059788,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-11-26,8.8,6110,-0.0496760259179264,1.3350288134550137,-4.474306253836521,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2025-11-27,9.15,48,0.0397727272727272,-0.8517756019394509,3.20909249998295,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2026-03-02,9.4,4130,-0.0408163265306122,1.2803399788708634,-4.180923407478076,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2026-03-25,9.93,4328,0.0452631578947368,1.3226770858939303,3.4607472194820783,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2026-06-02,11.66,810,0.06,0.3206635832642145,3.751720424573248,False,True,False,UNEXPLAINED,,,,
MGR,SOTUMAG,2026-06-03,12.35,1426,0.0591766723842195,0.6038703227133224,3.275291746112074,False,True,False,UNEXPLAINED,,,,
MIP,MIP,2021-10-14,0.21,100,,8.03388770016918,,True,False,False,UNEXPLAINED,,,,
MIP,MIP,2021-11-05,0.21,400,,5.148961793266331,,True,False,False,UNEXPLAINED,,,,
MIP,MIP,2021-11-10,0.21,389,0.0,3.3753063998907296,,True,False,False,UNEXPLAINED,,,,
MIP,MIP,2022-03-24,0.25,301,0.25,2.4133678143723536,25.0,False,True,False,UNEXPLAINED,,,,
MIP,MIP,2022-03-31,0.21,3,-0.16,0.1168888091214967,-3.151066335007731,False,True,False,UNEXPLAINED,,,,
MIP,MIP,2022-04-29,0.16,1250,0.2307692307692308,1.9530321695598447,3.829150197522773,False,True,False,UNEXPLAINED,,,,
MIP,MIP,2022-05-20,0.26,11411,0.3,2.066487692934231,3.869411593417404,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2022-03-16,4.23,3107,0.0317073170731709,0.7651267845052525,3.2326440333307622,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2022-03-23,3.9,1426,-0.0510948905109489,0.3610447475802469,-4.309193994992884,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2022-03-24,4.1,151,0.0512820512820513,-0.7123302998650887,4.170963915054817,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2022-04-11,3.89,8441,0.0428954423592493,1.2207244306398344,3.012448883858576,False,True,False,EXPLAINED,Le Groupe Monoprix réduit sensiblement ses pertes en 2021,2022-04-15,4.0,other_news
MNP,MONOPRIX,2022-04-12,4.12,6504,0.0591259640102828,1.0682637534047066,3.820092257201357,False,True,False,EXPLAINED,Le Groupe Monoprix réduit sensiblement ses pertes en 2021,2022-04-15,3.0,other_news
MNP,MONOPRIX,2022-05-06,4.27,66595,0.0595533498759304,2.1835614170481765,3.27043377425196,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2023-09-12,5.16,493,-0.0618181818181817,-0.0108534677304234,-3.0835439590541136,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2023-10-26,5.0,102,-0.0636704119850186,-0.6734757404253027,-3.034444316941385,False,True,False,EXPLAINED,MONOPRIX améliore de 9% ses revenus à fin septembre à plus de 500 millions de dinars,2023-10-23,-3.0,earnings_results
MNP,MONOPRIX,2024-04-16,4.26,665,-0.0838709677419355,0.2472630865439868,-3.853942368287406,False,True,False,EXPLAINED,MONOPRIX améliore de 7 % ses revenus au premier trimestre à 165 millions de dinars,2024-04-23,7.0,earnings_results
MNP,MONOPRIX,2024-10-11,4.0,5,0.0840108401084012,-1.8965692344535472,4.118594072583394,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2024-12-04,3.7,147,0.1044776119402985,-0.1125941365413429,4.238110460126205,False,True,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2025-03-13,3.7,22,0.0914454277286136,-1.2658476267123715,3.3549566450893886,False,True,False,EXPLAINED,Le paiement mobile débarque chez Monoprix Tunisie en partenariat avec Flouci,2025-03-17,4.0,other_news
MNP,MONOPRIX,2025-12-26,6.1,348288,-0.0081300813008131,3.137469012607942,-0.4093756298173079,True,False,False,UNEXPLAINED,,,,
MNP,MONOPRIX,2026-03-19,7.97,5444,0.077027027027027,0.9904739323569596,3.141228754578591,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2022-07-05,2.325,500,0.0592255125284739,-0.2214261159212597,3.1866889398489526,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2023-04-13,2.055,466,-0.0551724137931033,-0.4970775859850493,-3.331275702066891,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2023-09-19,2.25,13602,0.0588235294117647,0.934877547107569,3.22117252571645,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2024-04-15,2.385,40,0.0599999999999998,-1.2456419021287195,3.5372135488858176,False,True,False,EXPLAINED,MPBS double son chiffre d'affaires au premier trimestre à 22 millions de dinars,2024-04-22,7.0,earnings_results
MPBS,MPBS,2024-04-22,2.46,34422,0.058064516129032,1.3922151367713067,3.313282407766032,False,True,False,EXPLAINED,MPBS double son chiffre d'affaires au premier trimestre à 22 millions de dinars,2024-04-22,0.0,earnings_results
MPBS,MPBS,2024-04-23,2.605,19148,0.0589430894308942,1.1392465548210495,3.1115177045754,False,True,False,EXPLAINED,MPBS double son chiffre d'affaires au premier trimestre à 22 millions de dinars,2024-04-22,-1.0,earnings_results
MPBS,MPBS,2024-04-30,2.525,688,-0.0630797773654916,-0.2459728573823421,-3.298267416713394,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2024-10-22,4.85,63346,0.0543478260869565,1.9844002661606737,3.007807620122451,False,True,False,EXPLAINED,Le groupe MPBS augmente de 40% ses revenus à fin septembre à 124 millions de dinars,2024-10-22,0.0,earnings_results
MPBS,MPBS,2024-10-28,5.565,37782,0.06,1.6258620426211492,3.0103243173455447,False,True,False,EXPLAINED,Le groupe MPBS augmente de 40% ses revenus à fin septembre à 124 millions de dinars,2024-10-22,-6.0,earnings_results
MPBS,MPBS,2025-02-10,5.13,5910,-0.0491195551436515,0.4599161656232158,-3.8135255560019607,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2025-02-13,5.29,223478,0.0590590590590589,2.6277477508531417,4.538382600374563,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2025-02-14,5.605,19994,0.0595463137996219,1.0640767053827538,3.893379403306453,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2025-03-18,5.5,1284224,-0.003623188405797,3.630112084458209,-0.1431744992696594,True,False,False,UNEXPLAINED,,,,
MPBS,MPBS,2025-04-29,6.185,7560,0.0599828620394171,0.2554923213075151,3.352452886042784,False,True,False,EXPLAINED,"MPBS propose un dividende de 0,370 dinar par action et une opération de split",2025-04-28,-1.0,dividend
MPBS,MPBS,2025-04-30,6.555,10782,0.0598221503637834,0.4587789346276194,3.027876807004859,False,True,False,EXPLAINED,"MPBS propose un dividende de 0,370 dinar par action et une opération de split",2025-04-28,-2.0,dividend
MPBS,MPBS,2025-07-15,7.42,6295,0.0607576840600427,0.3689907844196213,3.1742861276605683,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2025-07-28,7.97,1633,-0.0839080459770114,-0.3380904129610557,-3.718670540265101,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2025-12-25,8.7,17340,0.0545454545454544,1.385885003631225,5.037941889896415,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2026-01-05,8.27,17250,-0.0591581342434583,1.2442196898461273,-4.530751518004954,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2026-01-21,8.21,28495,0.0485312899106002,1.7602572482487042,3.15997474286288,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2026-04-29,8.84,2044,-0.0391304347826086,-0.649790554845718,-3.14360063235916,False,True,False,UNEXPLAINED,,,,
MPBS,MPBS,2026-05-14,8.82,30502,-0.0464864864864864,1.6757064918634874,-3.621555119856657,False,True,False,EXPLAINED,Une année 2025 record pour l'activité commerciale de MPBS,2026-05-08,-6.0,other_news
MPBS,MPBS,2026-05-26,10.0,20681,0.0718113612004287,1.2080873116324005,4.460777651638955,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2021-07-29,11.1,4259,-0.0431034482758621,2.2339948374818213,-3.2897146912943835,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2022-04-19,10.5,475,-0.0454545454545454,0.5038564098614353,-3.0745500645506083,False,True,False,EXPLAINED,ENNAKL Automobiles : Des revenus en baisse de 19% à fin mars à 93 millions de dinars,2022-04-21,2.0,earnings_results
NAKL,ENNAKL AUTOMOBILES,2022-05-05,11.0,103,0.0476190476190476,-0.7767450723913313,3.534330167822412,False,True,False,EXPLAINED,ENNAKL Automobiles lance la nouvelle Volkswagen Golf 8 en Tunisie,2022-05-07,2.0,other_news
NAKL,ENNAKL AUTOMOBILES,2022-05-11,11.49,345,0.0445454545454546,0.153064210791906,3.754692216694972,False,True,False,EXPLAINED,ENNAKL Automobiles lance la nouvelle Volkswagen Golf 8 en Tunisie,2022-05-07,-4.0,other_news
NAKL,ENNAKL AUTOMOBILES,2022-08-19,10.99,202,-0.0443478260869565,0.2589211096650582,-4.121079907859198,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2022-08-24,11.28,72,0.0444444444444442,-0.7458708613081112,3.4483872575766106,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2022-10-14,11.72,50566,0.0191304347826086,5.431010687304203,1.4751128121070058,True,False,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2022-10-24,11.66,10,0.0410714285714286,-2.2566724916403427,3.027072775432699,False,True,False,EXPLAINED,Baisse de 15% des revenus du concessionnaire ENNAKL Automobiles à fin septembre,2022-10-27,3.0,earnings_results
NAKL,ENNAKL AUTOMOBILES,2023-07-24,11.6,117602,0.0175438596491226,4.328097622458381,1.2750931935646896,True,False,False,EXPLAINED,Le chiffre d'affaires semestriel d'ENNAKL Automobiles frôle les 300 millions de dinars,2023-07-28,4.0,earnings_results
NAKL,ENNAKL AUTOMOBILES,2023-07-31,11.0,160,-0.0476190476190476,-0.2504801629468515,-3.608782023118055,False,True,False,EXPLAINED,Le chiffre d'affaires semestriel d'ENNAKL Automobiles frôle les 300 millions de dinars,2023-07-28,-3.0,earnings_results
NAKL,ENNAKL AUTOMOBILES,2023-08-01,11.5,200,0.0454545454545454,-0.131349164572463,3.117484356364145,False,True,False,EXPLAINED,Le chiffre d'affaires semestriel d'ENNAKL Automobiles frôle les 300 millions de dinars,2023-07-28,-4.0,earnings_results
NAKL,ENNAKL AUTOMOBILES,2023-08-29,10.95,79,-0.0461672473867597,-0.9302017680374426,-3.234407100284903,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2023-08-30,11.48,769,0.0484018264840184,0.7263054999809021,3.166229457838819,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2023-12-01,11.1,5700,-0.0593220338983051,2.370212267904635,-3.1364484449968697,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2024-05-03,10.17,2019,-0.0495327102803737,0.7595730012343588,-3.804155819414846,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2024-07-10,10.4,494,-0.0449954086317723,0.0930521517950331,-3.8596033171836,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2024-09-09,11.15,452,0.0343228200371057,0.5123164382980608,3.3724047268264923,False,True,False,EXPLAINED,ENNAKL Automobiles améliore de 32% son bénéfice semestriel à 29 millions de dinars,2024-09-06,-3.0,earnings_results
NAKL,ENNAKL AUTOMOBILES,2024-11-12,10.55,36,-0.0303308823529412,-0.8707666513148067,-3.1140638794692577,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2024-12-30,10.5,269,-0.0454545454545454,0.1285341818249167,-4.549926778533539,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2025-03-12,11.35,118016,0.0026501766784452,4.213117501462199,0.1350558214928774,True,False,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2025-06-03,11.55,46,-0.070796460176991,-0.9939478407975432,-5.066985897619325,False,True,False,EXPLAINED,ENNAKL Automobiles : Rentabilité préservée et ambitions confirmées pour 2025,2025-05-28,-6.0,other_news
NAKL,ENNAKL AUTOMOBILES,2025-07-22,13.78,2442,0.06,1.2323673039107192,3.008364237270914,False,True,False,EXPLAINED,ENNAKL Automobiles : Résilience et optimisation des charges au premier semestre 2025,2025-07-21,-1.0,other_news
NAKL,ENNAKL AUTOMOBILES,2026-02-05,16.43,4263,0.06,1.0981285532128249,3.987385136148857,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2026-02-06,17.4,1628,0.0590383444917832,0.6350774755612092,3.604029003727226,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2026-03-16,18.55,3725,0.06,0.8985645209406397,3.619110009912734,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2026-03-17,19.66,3962,0.0598382749326145,0.9059051990763574,3.213434443391448,False,True,False,UNEXPLAINED,,,,
NAKL,ENNAKL AUTOMOBILES,2026-05-18,18.9,14540,0.0564561207378422,1.590995273452144,3.519056450917166,False,True,False,EXPLAINED,TotalEnergies Marketing Tunisie et Ennakl Automobiles célèbrent plus de 20 ans de partenariat,2026-05-14,-4.0,other_news
NAKL,ENNAKL AUTOMOBILES,2026-05-19,20.03,19438,0.0597883597883599,1.734972808650043,3.345602504939982,False,True,False,EXPLAINED,TotalEnergies Marketing Tunisie et Ennakl Automobiles célèbrent plus de 20 ans de partenariat,2026-05-14,-5.0,other_news
NBL,NEW BODY LINE,2021-08-06,5.24,12884,0.0438247011952193,1.688561440519713,3.907989985027733,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2021-08-20,5.62,20676,0.0426716141001857,1.612434438351379,3.029603412333046,False,True,False,EXPLAINED,"New Body Line annonce un bénéfice net de 1,4 million de dinars au premier semestre",2021-08-20,0.0,earnings_results
NBL,NEW BODY LINE,2021-09-01,5.44,1607,-0.0456140350877192,0.0733983709697886,-3.2999148195481105,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2021-09-17,5.37,2494,0.0550098231827111,0.4536412122627793,3.193389851690549,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2021-10-20,5.17,3191,-0.058287795992714,0.5255991976972798,-3.0991830190422656,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2022-05-06,6.2,1732,-0.0534351145038167,0.6245030001937335,-3.6500186552512135,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2022-09-26,5.11,2489,-0.0759493670886075,-0.1839870642992203,-4.020545112718681,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2022-10-17,4.9,135730,-0.0180360721442885,3.36442002572915,-1.0127270664545478,True,False,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2022-10-26,4.94,202657,0.0102249488752557,3.2682560338615763,0.6083573570104057,True,False,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2022-11-09,5.0,237,0.0615711252653927,-0.9442700979731552,3.1366221770658846,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2023-04-14,4.78,562,-0.0590551181102362,0.3857942888927508,-3.2010613577631464,False,True,False,EXPLAINED,New Body Line voit son chiffre d'affaires baisser de 9% au premier trimestre,2023-04-13,-1.0,earnings_results
NBL,NEW BODY LINE,2024-04-16,4.72,6414,-0.0522088353413655,1.8072581954395224,-5.192179053888929,False,True,False,EXPLAINED,Le chiffre d'affaires de New Body Line chute de 27% au premier trimestre,2024-04-16,0.0,earnings_results
NBL,NEW BODY LINE,2024-05-10,4.94,1495,0.0555555555555558,0.7949124653053264,4.6471524447194925,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2024-12-24,4.81,4965,0.0344086021505374,1.631177597409882,3.551680329387088,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2025-04-15,5.14,31240,0.0511247443762781,2.026402023001724,4.342032346604856,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2025-04-24,4.8,6070,-0.043824701195219,1.1208362520081807,-3.8198503074928136,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2025-05-08,4.58,8493,-0.0478170478170477,1.2526672077269412,-3.269109880704934,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2025-06-11,3.84,6673,-0.1652173913043477,1.1862452898311568,-9.95878713440626,False,True,False,EXPLAINED,L'affaire TSI fait déjà des dégâts à New Body Line,2025-06-09,-2.0,other_news
NBL,NEW BODY LINE,2026-04-14,4.15,3678,0.053299492385787,0.9417400481414552,3.294430625575385,False,True,False,UNEXPLAINED,,,,
NBL,NEW BODY LINE,2026-04-28,3.78,10740,-0.1126760563380281,1.4162527193835706,-7.109696784178523,False,True,False,EXPLAINED,"New Body Line en net recul au 1er trimestre, ventes en baisse et marché sous tension",2026-04-27,-1.0,other_news
OTH,ONE TECH,2021-08-27,8.466666624333334,120010,0.0426929392446635,2.112573862933582,4.25244076872671,False,True,False,EXPLAINED,One Tech annonce un bénéfice semestriel de 22 millions de dinars et porte son capital à 80 millions,2021-08-27,0.0,earnings_results
OTH,ONE TECH,2021-08-30,8.973333288466668,48861,0.0598425196850394,1.5123721361416615,5.876921349599896,False,True,False,EXPLAINED,One Tech annonce un bénéfice semestriel de 22 millions de dinars et porte son capital à 80 millions,2021-08-27,-3.0,earnings_results
OTH,ONE TECH,2022-03-24,8.3,2017378,0.0,4.366787132041156,0.1229680523735786,True,False,False,EXPLAINED,Le Groupe OneTech améliore de 55% son bénéfice en 2021 à près de 40 millions de dinars,2022-03-25,1.0,earnings_results
OTH,ONE TECH,2022-07-12,8.05,32076,0.0592105263157896,2.023373183151092,6.054033523980884,False,True,False,UNEXPLAINED,,,,
OTH,ONE TECH,2022-11-21,7.2,136887,0.0,3.772952072294901,0.118936281315937,True,False,False,UNEXPLAINED,,,,
OTH,ONE TECH,2023-05-24,7.65,50995,0.0351826792963465,2.510341250028832,3.595672122805172,False,True,False,EXPLAINED,Assemblée annuelle de OneTech : Forte hausse en vue des bénéfices en 2023,2023-05-24,0.0,earnings_results
OTH,ONE TECH,2023-05-25,8.1,97014,0.0588235294117647,2.968466619217213,5.519927756226308,False,True,False,EXPLAINED,Assemblée annuelle de OneTech : Forte hausse en vue des bénéfices en 2023,2023-05-24,-1.0,earnings_results
OTH,ONE TECH,2024-05-03,8.04,1008297,-0.0074074074074074,4.374612862002796,-0.6629550563770888,True,False,False,EXPLAINED,AfricInvest cède une partie de ses actions OneTech pour 8 millions de dinars,2024-05-07,4.0,other_news
OTH,ONE TECH,2024-06-11,8.42,1816142,0.0023809523809523,4.066123151429297,0.2020255253487374,True,False,False,EXPLAINED,One Tech : Réalisation de six transactions de blocs pour 9 millions de dinars,2024-06-12,1.0,other_news
OTH,ONE TECH,2024-06-12,8.45,1138753,0.0035629453681709,3.225787883888845,0.3142339163806557,True,False,False,EXPLAINED,One Tech : Réalisation de six transactions de blocs pour 9 millions de dinars,2024-06-12,0.0,other_news
OTH,ONE TECH,2024-06-13,8.76,4289228,0.0366863905325445,3.7493666853965326,3.614564856394352,True,True,True,EXPLAINED,One Tech : Réalisation de six transactions de blocs pour 9 millions de dinars,2024-06-12,-1.0,other_news
OTH,ONE TECH,2024-10-02,9.44,15018924,-0.0156412930135558,5.065859402011116,-1.6148790265169943,True,False,False,EXPLAINED,One Tech : Réalisation de trois transactions de blocs pour 170 millions de dinars,2024-10-02,0.0,other_news
OTH,ONE TECH,2024-10-10,9.88,388721,0.0367261280167892,2.0815184574684027,3.6196657811650814,False,True,False,EXPLAINED,Moncef SELLAMI cède une partie de ses actions OneTech à ses enfants,2024-10-07,-3.0,other_news
OTH,ONE TECH,2024-10-16,9.51,65612,-0.0442211055276381,0.8858224495534356,-4.55689051163303,False,True,False,EXPLAINED,Le groupe One Tech annonce des revenus de plus de 785 millions de dinars à fin septembre,2024-10-22,6.0,earnings_results
OTH,ONE TECH,2025-09-03,9.1,27805,0.0459770114942528,0.941523441057004,4.7583855294554445,False,True,False,EXPLAINED,Le groupe OneTech dépasse les attentes avec des résultats semestriels solides,2025-09-05,2.0,earnings_results
OTH,ONE TECH,2025-10-28,8.69,31645,0.0345238095238094,1.1686591434731253,3.318019733320266,False,True,False,EXPLAINED,Le chiffre d'affaires du groupe OneTech frôle les 800 millions de dinars à fin septembre,2025-10-21,-7.0,earnings_results
OTH,ONE TECH,2026-01-15,8.77,102378,0.0452920143027413,1.350661824641149,3.747096899343656,False,True,False,EXPLAINED,Le Groupe OneTech confirme sa croissance et consolide sa structure financière en 2025,2026-01-21,6.0,other_news
