symbole,ticker_name,date,cloture,volume,daily_return,volume_zscore,return_zscore,volume_anomaly,price_anomaly,combined_anomaly
SFBT,SFBT,2025-06-12,12.03,589632,0.0024999999999999467,3.1618552829248325,0.20144442087207926,True,False,False
SFBT,SFBT,2025-06-17,12.04,874031,0.0033333333333331883,3.075458623986988,0.2904600902354551,True,False,False
SFBT,SFBT,2025-06-20,12.79,114353,0.056151940545004164,1.1691283319752426,5.089154581542229,False,True,False
SFBT,SFBT,2026-01-28,13.65,60533,0.0467791411042946,0.8252742701438427,4.5431725717809766,False,True,False
SFBT,SFBT,2026-03-30,13.95,87228,0.04182225541448825,1.22143630276851,4.024759331699023,False,True,False
SFBT,SFBT,2026-03-31,14.5,70193,0.03942652329749108,0.9772814377846559,3.323861322047672,False,True,False
SFBT,SFBT,2026-06-12,14.55,24239,-0.0490196078431373,-0.21817947696714193,-4.302088541631657,False,True,False
SIAME,SIAME,2021-07-16,4.09,8778,-0.07045454545454555,1.0349961596681123,-6.107153857142727,False,True,False
SIAME,SIAME,2021-10-21,4.47,99240,0.054245283018867774,1.8198334455772465,4.410296955715048,False,True,False
SIAME,SIAME,2022-05-24,3.8,24781,0.05555555555555558,1.1825087222952273,3.734287479081472,False,True,False
SIAME,SIAME,2022-10-03,3.71,367291,0.06000000000000005,3.179107458811164,6.145487727891854,True,True,True
SIAME,SIAME,2022-10-17,3.68,579746,-0.005405405405405461,3.0464969611193924,-0.39664500737238056,True,False,False
SIAME,SIAME,2022-10-26,3.65,695685,0.04285714285714293,2.998822040500768,3.569190171817031,False,True,False
SIAME,SIAME,2022-11-22,3.79,154420,0.05277777777777781,2.10116158859815,3.9720197536075452,False,True,False
SIAME,SIAME,2023-04-25,3.17,8826,-0.03647416413373861,0.8846873453396595,-3.1385166565965785,False,True,False
SIAME,SIAME,2023-05-17,3.06,13651,0.05517241379310356,1.0881918093214196,4.918157225538632,False,True,False
SIAME,SIAME,2023-06-06,3.1,5498,0.03678929765886285,0.701408246712276,3.181267859539224,False,True,False
SIAME,SIAME,2023-06-15,3.36,4813,0.053291536050156685,0.625044429096459,3.9421390716147147,False,True,False
SIAME,SIAME,2023-10-23,3.67,29302,0.04857142857142849,1.9052512489227063,4.430504846907828,False,True,False
SIAME,SIAME,2023-11-02,3.75,7760,0.035911602209944826,1.2562624147535875,3.073078233083556,False,True,False
SIAME,SIAME,2024-04-23,3.67,36458,0.05459770114942519,1.355664675874258,5.10309612528862,False,True,False
SIAME,SIAME,2024-05-15,3.7,178005,0.04225352112676073,2.0244171578545394,3.7913878910261958,False,True,False
SIAME,SIAME,2024-11-25,3.53,599101,0.035190615835777095,2.7731982727929125,3.1296788081049876,False,True,False
SIAME,SIAME,2025-03-18,3.43,80299,0.04573170731707332,1.4929136485613512,4.436604226251837,False,True,False
SIAME,SIAME,2025-05-16,3.39,1749,0.04307692307692301,-0.6005498249291069,3.0597180195687352,False,True,False
SIAME,SIAME,2025-05-19,3.2,501,-0.05604719764011801,-1.3440279871746217,-3.757676786236593,False,True,False
SIAME,SIAME,2025-06-13,2.97,14668,-0.05714285714285705,0.8911083875720861,-3.226781471863887,False,True,False
SIAME,SIAME,2025-06-24,2.88,18107,0.0588235294117645,1.0088946395590466,3.363573889805501,False,True,False
SIMPA,SIMPAR,2024-11-26,35.9,50,0.043604651162790775,0.20915441605597032,4.3163431767306255,False,True,False
SIMPA,SIMPAR,2025-01-22,34.4,1,-0.04178272980501396,-1.7435939707305315,-4.30960422237543,False,True,False
SIMPA,SIMPAR,2026-04-22,34.4,6,-0.04178272980501396,-0.9135919104704552,-4.204947382650214,False,True,False
SIMPA,SIMPAR,2026-05-15,35.9,10,0.043604651162790775,-0.5424573351151238,3.677217861380189,False,True,False
SIMPA,SIMPAR,2026-05-21,34.4,10,-0.04178272980501396,-0.5333807830587881,-3.026804266604395,False,True,False
SIPHA,SIPHAT,2023-11-29,4.47,53,-0.16135084427767366,0.07481317208636275,-11.936649583385018,False,True,False
SIPHA,SIPHAT,2024-12-18,4.45,44,-0.160377358490566,0.08009175626694989,-4.757001484006771,False,True,False
SIPHA,SIPHAT,2025-07-03,3.8,116,-0.17391304347826086,0.3328925181814176,-6.680132064339283,False,True,False
SIPHA,SIPHAT,2026-03-09,4.46,260,0.1377551020408163,1.4353848372514435,3.5215661872944897,False,True,False
SIPHA,SIPHAT,2026-04-21,4.01,22,-0.14680851063829792,-0.05838299702756038,-5.085542328802075,False,True,False
SITS,SITS,2022-07-05,2.3,322237,0.12195121951219523,3.3072684466900064,4.321047565478861,True,True,True
SITS,SITS,2023-10-16,1.66,3233,0.08496732026143783,1.5633814794546574,5.522119251369899,False,True,False
SITS,SITS,2024-06-05,1.9,194542,,3.915550951226198,,True,False,False
SITS,SITS,2024-06-19,1.74,850,-0.0842105263157894,0.2766697968167591,-4.442128034067511,False,True,False
SITS,SITS,2024-06-28,1.9,28875,0.09195402298850563,2.3276344253932897,4.305887801381116,False,True,False
SITS,SITS,2024-08-15,1.7,1165,-0.15000000000000002,0.3963201660686349,-5.777685425189269,False,True,False
SITS,SITS,2024-08-16,1.89,2,0.11176470588235299,-2.9829402646110554,3.3083848582518582,False,True,False
SITS,SITS,2024-10-21,1.9,259329,0.0,3.3119101046978066,-0.039436493190918256,True,False,False
SITS,SITS,2025-09-24,3.55,43,0.07902735562310026,-1.0558192995358033,3.747951107337759,False,True,False
SITS,SITS,2025-10-01,3.0,224143,-0.15492957746478864,2.307636344738303,-7.553997656835884,False,True,False
SITS,SITS,2025-10-10,3.85,10,0.28333333333333344,-1.5390279941018625,9.130689729615968,False,True,False
SITS,SITS,2025-10-23,3.01,3000,-0.21818181818181825,0.6034860860630226,-4.6486755190252245,False,True,False
SITS,SITS,2025-10-28,3.65,4,0.21262458471760803,-1.7754754314602617,3.5435197195877555,False,True,False
SMART,SMART TUNISIE,2022-06-07,15.372620386858678,61,-0.09019607843137267,-1.2240167369867414,-9.016569862955045,False,True,False
SMART,SMART TUNISIE,2022-06-13,16.167755924109994,16452,0.0608695652173914,1.753254635281175,4.0013583793635465,False,True,False
SMART,SMART TUNISIE,2022-10-07,13.05347506987569,1046,-0.0528846153846152,0.22023341175910985,-5.075096062726909,False,True,False
SMART,SMART TUNISIE,2022-10-14,13.58356542804323,5128,0.04060913705583746,1.1638357543824407,3.843569857995833,False,True,False
SMART,SMART TUNISIE,2022-10-18,14.305813541046504,5236,0.05833333333333335,1.1425504086473142,4.794899859540205,False,True,False
SMART,SMART TUNISIE,2023-03-29,15.20034102045423,43851,0.0595842956120094,2.3409181889325144,3.3410818860534164,False,True,False
SMART,SMART TUNISIE,2023-04-06,15.10757520777491,1511409,0.0004387889425188085,3.8724086076052786,0.017795571140533088,True,False,False
SMART,SMART TUNISIE,2023-10-06,13.628571424677553,177,0.04536489151873768,-0.43791445368270726,4.522443891069535,False,True,False
SMART,SMART TUNISIE,2023-10-09,13.079999996262856,32,-0.04025157232704424,-1.3423338550331747,-3.171226924187461,False,True,False
SMART,SMART TUNISIE,2023-10-10,13.58571428183265,375,0.03866317169069444,0.022473184208569443,3.0968706374995705,False,True,False
SMART,SMART TUNISIE,2023-11-23,12.95999999629714,12154,0.0573426573426572,1.557108768649745,3.350456094914116,False,True,False
SMART,SMART TUNISIE,2024-06-12,13.628571424677553,9395,-0.048473967684021235,1.1969757435489563,-3.4398251339764543,False,True,False
SMART,SMART TUNISIE,2024-07-23,14.374285710178771,7457,0.054716981132075126,0.8415546710670047,3.1666672054183826,False,True,False
SMART,SMART TUNISIE,2024-08-12,13.971428567436734,2107073,-0.001837109614206911,3.517716723031769,-0.10649957707001144,True,False,False
SMART,SMART TUNISIE,2024-11-01,14.537142852989389,14967,0.05015479876161,0.922977441391575,3.4106668865619163,False,True,False
SMART,SMART TUNISIE,2025-03-13,13.8,16357,0.045454545454545636,1.2496439178451466,3.3796614764867448,False,True,False
SMART,SMART TUNISIE,2025-06-19,12.19,525,-0.09368029739776951,-0.4482414760166132,-9.048904082051044,False,True,False
SMART,SMART TUNISIE,2025-06-27,12.5,484975,0.0,3.578135180824438,0.05844416635815551,True,False,False
SMART,SMART TUNISIE,2025-07-03,13.1,8221,0.04800000000000004,0.9598470680686306,3.3411173700594836,False,True,False
SMART,SMART TUNISIE,2025-10-31,18.0,12598,0.05324751316559384,1.36564916596618,3.266130433434505,False,True,False
SMART,SMART TUNISIE,2025-12-05,18.65,24386,0.047752808988763995,1.5005973380292974,3.134578829701033,False,True,False
SMART,SMART TUNISIE,2026-01-30,18.96,1516,-0.03756345177664966,-0.17589019806169828,-3.0638692668720404,False,True,False
SMART,SMART TUNISIE,2026-02-19,20.85,8312,0.04249999999999998,1.0763918737488822,3.004919876947981,False,True,False
SMART,SMART TUNISIE,2026-02-25,21.35,2975036,-0.0018700327255726235,5.088081260481837,-0.33778621795815283,True,False,False
SMART,SMART TUNISIE,2026-04-03,21.0,7239,0.05527638190954787,0.8996774658816361,3.856933708281912,False,True,False
SMART,SMART TUNISIE,2026-04-06,22.26,22698,0.06000000000000005,1.5281889827921,3.7176569299402176,False,True,False
SMART,SMART TUNISIE,2026-04-08,24.02,10736,0.07906558849955059,1.0481114270912286,4.426456211291766,False,True,False
SMD,SANIMED,2022-04-01,2.37,20,0.08715596330275233,-0.9577114506114869,3.2373393556858154,False,True,False
SMD,SANIMED,2024-09-12,1.17,500,0.16999999999999993,0.5663523533182467,4.3542430238734,False,True,False
SMD,SANIMED,2025-04-21,0.68,1500,0.2592592592592593,0.9963706959262361,5.024056547702341,False,True,False
SMD,SANIMED,2025-12-19,0.53,250,-0.20895522388059706,0.20287762043203816,-4.497290392037551,False,True,False
SOKNA,ESSOUKNA,2022-03-23,2.24,500,-0.08196721311475397,1.0805828569460607,-3.162294186484865,False,True,False
SOKNA,ESSOUKNA,2022-05-27,2.18,1000,-0.08403361344537807,1.4049901875420545,-3.4256283319271885,False,True,False
SOKNA,ESSOUKNA,2022-09-26,2.6,55,-0.07142857142857129,-0.014795075736225731,-3.27208611403503,False,True,False
SOKNA,ESSOUKNA,2022-10-14,2.65,286,-0.07017543859649134,0.6555147892738484,-3.628295884114601,False,True,False
SOKNA,ESSOUKNA,2022-11-23,2.29,10,-0.12260536398467425,-0.83599801058246,-4.931411692077391,False,True,False
SOKNA,ESSOUKNA,2025-11-25,2.92,47274,0.07352941176470584,1.9985502325265012,3.0170250279896567,False,True,False
SOKNA,ESSOUKNA,2025-11-28,3.35,87759,0.14726027397260277,2.2190684664554867,5.806202062119358,False,True,False
SOMOC,SOMOCER,2021-10-12,0.91,171787,0.058139534883721034,1.9975503321450523,5.209021424847892,False,True,False
SOMOC,SOMOCER,2022-07-05,0.84,123115,0.03703703703703698,1.503146673319964,3.227062888016068,False,True,False
SOMOC,SOMOCER,2022-07-06,0.88,196031,0.04761904761904767,1.7069675467735883,3.7606599784390022,False,True,False
SOMOC,SOMOCER,2022-08-31,0.9,292784,0.05882352941176472,1.8785385709267899,3.8204349819903465,False,True,False
SOMOC,SOMOCER,2022-09-01,0.95,513374,0.05555555555555558,2.1617112612735934,3.1752226104370345,False,True,False
SOMOC,SOMOCER,2023-06-27,0.8,185148,-0.036144578313252906,2.5170388809823905,-3.2124069609714496,False,True,False
SOMOC,SOMOCER,2023-07-21,0.78,21635,-0.03703703703703709,0.8043512671164322,-3.2065332048884967,False,True,False
SOMOC,SOMOCER,2023-09-13,0.74,10456,0.04225352112676051,0.222386068481234,3.139043258986492,False,True,False
SOMOC,SOMOCER,2023-09-22,0.73,27856,-0.051948051948051965,0.7743540168351213,-3.3727039530436063,False,True,False
SOMOC,SOMOCER,2024-04-23,0.59,43368,0.05357142857142838,0.9971758115910275,3.6134574415569403,False,True,False
SOMOC,SOMOCER,2024-05-07,0.57,17564,-0.050000000000000044,0.3621898785776855,-3.0902880653633056,False,True,False
SOMOC,SOMOCER,2024-05-16,0.51,73584,0.10869565217391308,1.050790118444689,5.607078209273496,False,True,False
SOMOC,SOMOCER,2025-05-13,0.6,170482,-0.21052631578947367,1.3611172897435737,-14.703770090205062,False,True,False
SOMOC,SOMOCER,2025-05-20,0.71,201843,0.109375,1.4310450168678042,3.492441122027176,False,True,False
SOMOC,SOMOCER,2025-12-24,0.45,111,0.04651162790697683,-1.8236433647000159,3.2167878910198864,False,True,False
SOMOC,SOMOCER,2026-01-19,0.53,29712,0.08163265306122458,1.3766913273656836,4.759012169471342,False,True,False
SOMOC,SOMOCER,2026-01-26,0.63,148323,0.06779661016949157,1.977615185155825,3.144916560824514,False,True,False
SOMOC,SOMOCER,2026-02-06,0.55,89894,-0.140625,1.4748912040972941,-6.120570611388575,False,True,False
SOMOC,SOMOCER,2026-04-15,0.65,64616,-0.1875,0.6895025802275806,-6.04938300136189,False,True,False
SOPAT,SOPAT,2021-09-24,1.3,416,-0.08450704225352101,0.18860986058986942,-5.426125545871057,False,True,False
SOPAT,SOPAT,2021-10-05,1.41,100,0.08461538461538454,-0.279819773474383,4.322378201709326,False,True,False
SOPAT,SOPAT,2021-11-11,1.33,233,-0.08275862068965512,0.028579707139849597,-3.4214131993061034,False,True,False
SOPAT,SOPAT,2022-07-04,1.34,760,-0.05633802816901401,-0.3117993264824384,-4.592708855248,False,True,False
SOPAT,SOPAT,2022-07-05,1.42,1,0.05970149253731338,-2.9695103541041545,4.275554265011389,False,True,False
SOPAT,SOPAT,2022-09-01,1.51,5584,0.05594405594405605,0.6367417133420403,3.5846281475694535,False,True,False
SOPAT,SOPAT,2022-11-01,1.45,420,0.043165467625899234,-0.9599929776733406,3.40321280912237,False,True,False
SOPAT,SOPAT,2023-04-24,1.48,13835,0.05714285714285716,0.7686749667854625,3.0485443811975097,False,True,False
SOPAT,SOPAT,2023-08-15,1.88,9397,0.05617977528089879,0.5646307461137992,3.2325875209995134,False,True,False
SOTEM,SOTEMAIL,2024-09-23,1.25,50,0.26262626262626254,-0.20596365030069994,4.961153323575284,False,True,False
SOTET,SOTETEL,2021-10-07,3.67,10198,0.04857142857142849,1.1333515012253377,3.2536107092728286,False,True,False
SOTET,SOTETEL,2021-10-28,3.04,85038,-0.05590062111801242,2.073931902097482,-3.0518438037286035,False,True,False
SOTET,SOTETEL,2021-11-01,3.1,21674,0.054421768707483054,1.2927107543574832,3.1236738234393626,False,True,False
SOTET,SOTETEL,2021-11-08,3.26,69711,0.058441558441558294,1.686014847049537,3.0382285405971636,False,True,False
SOTET,SOTETEL,2022-06-13,2.65,1271,-0.036363636363636376,-0.14514447587180787,-3.174353494835443,False,True,False
SOTET,SOTETEL,2022-06-20,2.84,11476,0.055762081784386686,1.1425413675038918,4.550774714542774,False,True,False
SOTET,SOTETEL,2022-07-27,2.99,27930,0.05653710247349819,1.6172418838002922,3.581255831914738,False,True,False
SOTET,SOTETEL,2022-07-28,3.16,52108,0.05685618729096986,1.9307537856458483,3.2145454089505523,False,True,False
SOTET,SOTETEL,2022-09-16,3.16,29097,-0.05952380952380942,1.1869708847795042,-3.0657770008330685,False,True,False
SOTET,SOTETEL,2024-03-05,3.94,28963,0.05913978494623651,1.9289260352840525,3.515743623125634,False,True,False
SOTET,SOTETEL,2024-05-07,5.59,133541,0.16945606694560666,2.327492244239538,8.181378400961892,False,True,False
SOTET,SOTETEL,2024-09-20,6.0,24239,-0.07692307692307687,0.9874039495740042,-5.095564173331915,False,True,False
SOTET,SOTETEL,2025-04-10,6.35,29283,-0.04940119760479045,1.517660620799001,-3.7136480425785723,False,True,False
SOTET,SOTETEL,2025-04-11,6.02,43367,-0.051968503937007915,1.8049535712640916,-3.4724343784186047,False,True,False
SOTET,SOTETEL,2025-04-14,6.32,19224,0.049833887043189584,1.0341927988452464,3.379378817819967,False,True,False
SOTET,SOTETEL,2025-04-23,6.64,8259,0.05229793977813002,0.35154088144519186,3.2377820729417577,False,True,False
SOTET,SOTETEL,2025-07-29,6.0,57276,-0.1428571428571429,2.3110700988425643,-11.502223680584343,False,True,False
SOTET,SOTETEL,2025-12-31,5.21,34136,0.03784860557768943,2.881742395793254,3.093724281294056,False,True,False
SOTET,SOTETEL,2026-01-22,5.59,4571,0.058712121212121104,0.7797328902023899,4.392915929793109,False,True,False
SOTET,SOTETEL,2026-01-23,5.92,33818,0.05903398926654746,2.571979201238425,3.778121490203227,False,True,False
SOTET,SOTETEL,2026-01-27,6.35,50064,0.07263513513513509,2.735642663942146,4.148530375571825,False,True,False
SOTET,SOTETEL,2026-04-30,10.14,66990,0.12292358803986736,1.6060576083276263,5.4623064955165175,False,True,False
SOTUV,SOTUVER,2022-04-26,6.3039431375867325,1877,-0.03246753246753242,-0.11807240754084365,-3.262388038625811,False,True,False
SOTUV,SOTUVER,2022-05-26,6.769334912844813,25372,0.04166666666666674,1.3051701086610854,4.095383220453393,False,True,False
SOTUV,SOTUVER,2022-06-24,7.446268404129295,29444,0.06024096385542155,1.170568267828012,5.805061913175145,False,True,False
SOTUV,SOTUVER,2022-07-28,8.2,5723,0.04201720430107514,-0.36479998095777505,3.086691156950934,False,True,False
SOTUV,SOTUVER,2023-04-11,9.75,55304,0.036131774707757636,2.240713547471574,3.664921933141625,False,True,False
SOTUV,SOTUVER,2023-04-19,10.39,61755,0.04212637913741224,2.0771908964627905,3.5806511653091073,False,True,False
SOTUV,SOTUVER,2023-05-17,11.78,17908,0.051785714285714324,0.7635662902602658,3.6874526546766897,False,True,False
SOTUV,SOTUVER,2023-05-18,12.48,60251,0.05942275042444822,1.9047220170500752,3.7944522557608416,False,True,False
SOTUV,SOTUVER,2023-05-26,12.06,114138,-0.05928237129485181,2.038724331923435,-3.925365783226173,False,True,False
SOTUV,SOTUVER,2023-06-21,12.49,2432677,-0.0087301587301587,4.78000006630221,-0.7686974797508221,True,False,False
SOTUV,SOTUVER,2023-11-09,11.45,3011,0.03339350180505418,-0.6881733310401629,3.524956836854418,False,True,False
SOTUV,SOTUVER,2023-11-22,11.7,94063,0.029929577464788748,3.0191991454104468,3.1606371737953185,True,True,True
SOTUV,SOTUVER,2024-03-29,13.14,2619069,0.012326656394453073,6.3508493717052685,1.2042930857730063,True,False,False
SOTUV,SOTUVER,2024-04-23,12.4,319633,-0.029733959311423974,3.2922539667625514,-3.0406294371833553,True,True,True
SOTUV,SOTUVER,2024-09-12,11.45,126268,-0.04184100418410042,2.9442031707434757,-4.125149888595348,False,True,False
SOTUV,SOTUVER,2024-10-08,12.38,36517,0.04033613445378159,1.7945093564824373,4.147718112468933,False,True,False
SOTUV,SOTUVER,2024-11-08,12.52,264491,0.02622950819672143,3.4510630783899434,2.4328383742508355,True,False,False
SOTUV,SOTUVER,2024-11-25,12.39,205900,0.007317073170731714,3.12668309071956,0.6304868220897255,True,False,False
SOTUV,SOTUVER,2024-12-30,12.7,741081,0.0039525691699604515,3.660568629957424,0.27247595943644703,True,False,False
SOTUV,SOTUVER,2025-02-21,14.2,51946,0.03725346968590215,1.290148160875789,3.5432877567093373,False,True,False
SOTUV,SOTUVER,2025-03-04,14.15,25965,0.03511338697878563,0.6133097009100804,3.377484853973134,False,True,False
SOTUV,SOTUVER,2025-03-25,14.2,1156566,0.007092198581560183,4.142709441654484,0.47336832242882554,True,False,False
SOTUV,SOTUVER,2025-09-19,13.73,43636,0.03233082706766921,1.9518501436121658,3.2535534206305705,False,True,False
SOTUV,SOTUVER,2025-12-08,13.18,267579,-0.005283018867924594,4.339285291724746,-0.5054837686600524,True,False,False
SOTUV,SOTUVER,2025-12-19,13.9,103612,0.05382865807429882,2.8775660717791576,5.441992071032256,False,True,False
SOTUV,SOTUVER,2026-01-27,14.4,52982,0.04347826086956519,1.6633850527912954,3.82374715371539,False,True,False
SOTUV,SOTUVER,2026-02-27,15.97,105014,0.05412541254125425,1.9077998742985791,4.173458153364778,False,True,False
SOTUV,SOTUVER,2026-03-11,16.84,149149,0.05249999999999999,2.4372850126532284,3.3852777312619464,False,True,False
SOTUV,SOTUVER,2026-03-26,17.51,129326,0.05992736077481853,2.0232900018367417,3.485630788329273,False,True,False
SOTUV,SOTUVER,2026-04-16,17.59,11456976,0.035924617196702036,6.568133276869666,1.8028126419909818,True,False,False
SPDIT,SPDIT - SICAF,2021-10-05,8.0,218,-0.03614457831325313,0.07796907768869894,-3.1449965010447354,False,True,False
SPDIT,SPDIT - SICAF,2022-04-11,8.0,551009,-0.08045977011494243,4.033394421830648,-6.790813976907375,True,True,True
SPDIT,SPDIT - SICAF,2022-04-12,8.4,30,0.050000000000000044,-0.6138599022544043,3.059983353972652,False,True,False
SPDIT,SPDIT - SICAF,2022-11-03,7.75,5,-0.03125,-2.4838487878258655,-3.2092302024587243,False,True,False
SPDIT,SPDIT - SICAF,2023-04-26,7.8,650,-0.06810035842293904,0.6773298677947212,-6.848454479479682,False,True,False
SPDIT,SPDIT - SICAF,2023-05-05,7.35,311933,0.0,4.0528978790452435,0.14806256108717405,True,False,False
SPDIT,SPDIT - SICAF,2023-08-09,7.76,1420000,0.0,3.7560023886438723,0.08187020544240858,True,False,False
SPDIT,SPDIT - SICAF,2023-11-03,8.57,45,0.04384896467722288,-0.7544485221589405,3.6149922357601145,False,True,False
SPDIT,SPDIT - SICAF,2024-03-07,10.39,8098,0.04108216432865741,1.3282382707305946,3.367005456471183,False,True,False
SPDIT,SPDIT - SICAF,2024-03-08,10.0,2359,-0.037536092396535214,0.7853478655669022,-3.3154146683680423,False,True,False
SPDIT,SPDIT - SICAF,2024-04-15,10.0,1246,-0.07834101382488479,0.10674152307026046,-4.731868287457943,False,True,False
SPDIT,SPDIT - SICAF,2024-04-23,9.53,22270,0.09163802978235958,1.5734452555370364,4.067948826619569,False,True,False
SPDIT,SPDIT - SICAF,2024-07-29,12.7,6141,0.08547008547008539,2.11796542550332,4.31782642366537,False,True,False
SPDIT,SPDIT - SICAF,2024-10-30,12.05,2170,-0.04365079365079361,1.4712540635321367,-4.349162921327251,False,True,False
SPDIT,SPDIT - SICAF,2024-10-31,12.59,1972,0.044813278008298596,1.3548648595293598,3.9452490557161566,False,True,False
SPDIT,SPDIT - SICAF,2024-11-04,12.1,2505,-0.03968253968253965,1.4980558571203535,-3.0759486043607853,False,True,False
SPDIT,SPDIT - SICAF,2024-11-07,11.92,9000,-0.044871794871794934,2.2026303011310127,-3.0754145238770163,False,True,False
SPDIT,SPDIT - SICAF,2024-11-12,11.23,8382,-0.0641666666666666,1.9874377700307404,-3.8387239974036595,False,True,False
SPDIT,SPDIT - SICAF,2025-02-11,12.01,99,-0.0558176100628931,-1.221930960796329,-3.2515411678522974,False,True,False
SPDIT,SPDIT - SICAF,2025-02-12,12.7,1470,0.05745212323064108,0.3777326882466072,3.303287293084844,False,True,False
SPDIT,SPDIT - SICAF,2025-04-18,12.0,861,-0.07692307692307687,0.1550844266605597,-4.946571208786274,False,True,False
SPDIT,SPDIT - SICAF,2025-09-05,12.86,11823,0.04129554655870438,2.2127254928612805,4.112052452253435,False,True,False
SPDIT,SPDIT - SICAF,2025-09-08,12.15,115,-0.05520995334370138,0.16094178014816762,-5.6114117563590336,False,True,False
SPDIT,SPDIT - SICAF,2026-01-26,12.8,3832,-0.030303030303030165,1.1308503766840963,-3.119976779717309,False,True,False
SPDIT,SPDIT - SICAF,2026-02-24,14.41,7464,0.059558823529411775,1.2404222092073942,5.131143555413595,False,True,False
SPDIT,SPDIT - SICAF,2026-04-28,13.57,726,-0.05567153792623514,0.08348083520498042,-3.605049000615572,False,True,False
STA,STA,2022-06-09,18.2,2626,-0.08542713567839189,-0.21347019177851284,-6.696096205592722,False,True,False
STA,STA,2022-07-20,19.92,5549,0.05957446808510647,0.7966877263439008,3.650714217017062,False,True,False
STA,STA,2022-09-01,21.0,1281,0.050000000000000044,0.1136015917792895,3.07678148287198,False,True,False
STA,STA,2022-09-13,23.0,4030,0.046405823475887065,1.037629292595885,3.1060651098138825,False,True,False
STA,STA,2022-12-06,25.3,364,0.045454545454545414,-0.7636790555057615,3.1007143700114574,False,True,False
STA,STA,2023-05-05,23.01,601,-0.056967213114753945,0.13589314711259887,-5.366614360378692,False,True,False
STA,STA,2023-05-08,24.35,738,0.05823554976097345,0.2689422996157127,4.604593508726985,False,True,False
STA,STA,2023-06-05,24.19,1243,-0.06782273603082845,0.2581452053341161,-4.37386965968648,False,True,False
STA,STA,2023-11-09,20.5,446,-0.034839924670433065,0.3118984196326385,-3.323989874250482,False,True,False
STA,STA,2023-11-14,21.2,1703,0.06000000000000005,0.9851346565515927,6.256584613001816,False,True,False
STA,STA,2023-11-16,20.0,1526,-0.05660377358490565,0.936550080078031,-4.545120981270216,False,True,False
STA,STA,2024-05-20,19.5,853,-0.04831625183016097,0.6277114481141359,-3.1355642458358117,False,True,False
STA,STA,2024-05-21,20.5,30,0.05128205128205132,-0.8679786844654288,3.1801590954159566,False,True,False
STA,STA,2024-06-05,19.19,430,-0.058852378616969014,0.43713416088963997,-3.099750494208514,False,True,False
STA,STA,2024-12-13,20.53,6407,0.048518896833503744,1.1834249540685646,3.010574277670674,False,True,False
STA,STA,2024-12-18,22.0,6059,0.059220028887819076,1.100158867056141,3.368556340747669,False,True,False
STA,STA,2025-06-27,24.8,3397,0.05982905982905984,0.6045340656769288,3.4227658886247037,False,True,False
STA,STA,2025-08-01,29.04,3269,0.05985401459854023,0.6328010800473027,3.673034777648901,False,True,False
STA,STA,2025-10-13,31.5,710,-0.05970149253731338,0.6605998515054329,-3.222267233544188,False,True,False
STA,STA,2026-01-16,40.0,1908,0.0596026490066226,0.85423389738326,3.5537678952968172,False,True,False
STA,STA,2026-01-19,42.4,834,0.06000000000000005,0.37703771720279017,3.1970320208329066,False,True,False
STA,STA,2026-05-07,69.53,1334,0.05990853658536599,0.44187554146287406,3.1812243465438645,False,True,False
STAR,STAR,2022-10-11,29.081468353425315,2747,0.09573913043478277,1.127258580373137,4.203394791986546,False,True,False
STAR,STAR,2023-06-09,36.9259180743437,82,-0.0362026383952776,-0.9203889569203854,-3.7261680961546015,False,True,False
STAR,STAR,2023-08-01,36.9259180743437,0,-0.03614457831325313,-3.0637106140762227,-3.7309532263303766,False,True,False
STAR,STAR,2023-08-30,40.03461880222751,2188,0.04499999999999993,0.8303241209155169,3.9439564161075276,False,True,False
STAR,STAR,2024-07-29,37.84906602620229,8,-0.04093567251462005,-1.6925066650040133,-3.0307318907318708,False,True,False
STAR,STAR,2025-02-21,38.77221397806089,2335,0.040892193308550207,0.8441214659328543,4.045615264735601,False,True,False
STAR,STAR,2025-03-12,42.0055396794456,706,0.12013046956735773,0.27563920948594994,11.98700583385565,False,True,False
STAR,STAR,2025-03-13,44.71728678803022,28463,0.06455689247843543,1.932243796215342,3.406757289239356,False,True,False
STAR,STAR,2025-09-12,48.23448048461146,277,0.04500000000000015,0.1442022871269568,4.480956697792068,False,True,False
STAR,STAR,2025-09-15,50.28848467749683,831,0.04258373205741628,0.6424906329928283,4.164245728449505,False,True,False
STAR,STAR,2025-09-17,54.90422443678979,5866,0.09178522257916466,1.5843238662235124,8.657226224949548,False,True,False
STAR,STAR,2025-10-06,50.69236190643496,164,-0.04499999999999993,-0.34348410458980916,-3.0481282647853827,False,True,False
STAR,STAR,2025-12-19,55.94738162239,1542,0.07742222222222228,0.6145856868797965,3.380367897716458,False,True,False
STAR,STAR,2025-12-24,63.82,9117,0.09094017094017093,1.4458442980627262,3.6034044845775695,False,True,False
STAR,STAR,2026-04-02,61.12,651,-0.051520794537554315,-0.8548471790813229,-3.027385378629319,False,True,False
STB,STB BANK,2022-03-21,3.3,10744,0.04100946372239744,0.4427110605036919,3.4262550334291118,False,True,False
STB,STB BANK,2022-04-13,3.64,24913,0.04597701149425282,1.096815422334427,3.517651059038525,False,True,False
STB,STB BANK,2022-04-14,3.85,71749,0.05769230769230771,1.649421145240845,4.083392329785111,False,True,False
